X,Y,OBJECTID,RESOURCE_NAME,ADDRESS,CITY,STATE,ZIP,PHONE,MAP_NAME,DATE_GEOCODED,LONGITUDE,LATITUDE,COUNTY,GEO_ACCURACY
-105.078099,40.395934,545,Meals on Wheels,437 N. Garfield,Loveland,CO,80537,970.667.0311,Meal Delivery Programs,August 2014,-105.078099,40.395934,LARIMER COUNTY,MATCH
-103.468544,39.131023,546,Hugo Senior Center,514 2nd Ave.,Hugo,CO,80821,719.743.2272,Meal Delivery Programs,August 2014,-103.468544,39.131023,LINCOLN COUNTY,MATCH
-103.206184,40.6235,547,Meals on Wheels,109 N. Front St.,Sterling,CO,80751,970.522.1770,Meal Delivery Programs,August 2014,-103.206184,40.6235,LOGAN COUNTY,MATCH
-108.50567,39.078821,548,Area Agency on Aging,"510 29 1/2 Rd., #1112",Grand Junction,CO,81504,970.248.2717,Meal Delivery Programs,August 2014,-108.50567,39.078821,MESA COUNTY,MATCH
-108.563544,39.072229,549,Gray Gourmet,551 Chipeta,Grand Junction,CO,81501,970.234.9844,Meal Delivery Programs,August 2014,-108.563544,39.072229,MESA COUNTY,MATCH
-108.58669,37.350311,550,Montezuma County Senior Program,107 N. Chestnut,Cortez,CO,81321,970.565.4166,Meal Delivery Programs,August 2014,-108.58669,37.350311,MONTEZUMA COUNTY,MATCH
-108.585931,37.348878,551,San Juan Basin Area Agency on Aging - Cortez,PO Box 5456,Cortez,CO,81321,970.264.0501,Meal Delivery Programs,August 2014,-108.585931,37.348878,MONTEZUMA COUNTY,CORRECTED
-108.731236,37.204482,552,Ute Mountain Ute Tribe of Indians - Title VI Senior Citizens Program,PO Box 189,Towaoc,CO,81334,970.564.0630,Meal Delivery Programs,August 2014,-108.731236,37.204482,MONTEZUMA COUNTY,CORRECTED
-107.87921,38.481979,553,Area Agency on Aging Region 10,"300 N. Cascade Ave., #1",Montrose,CO,81401,970.249.2436,Meal Delivery Programs,August 2014,-107.87921,38.481979,MONTROSE COUNTY,MATCH
-107.876173,38.478315,554,Meals on Wheels,n/a,Montrose,CO,81401,970.249.9423,Meal Delivery Programs,August 2014,-107.876173,38.478315,MONTROSE COUNTY,CORRECTED
-103.801687,40.24901,555,Area Agency on Aging,"231 Main St., Suite 211",Fort Morgan,CO,80701,970.867.9409ext.235,Meal Delivery Programs,August 2014,-103.801687,40.24901,MORGAN COUNTY,MATCH
-103.719506,38.055944,556,Sage Nutrition Services,503 N. 9th St.,Rocky Ford,CO,81067,719.254.7547,Meal Delivery Programs,August 2014,-103.719506,38.055944,OTERO COUNTY,MATCH
-104.610393,38.266723,557,Meals on Wheels,230 N. Union Ave.,Pueblo,CO,81003,719.543.0100,Meal Delivery Programs,August 2014,-104.610393,38.266723,PUEBLO COUNTY,MATCH
-104.56296,38.272324,558,Pueblo County Area Agency on Aging,2631 E. 4th St.,Pueblo,CO,81001,719.583.6120,Meal Delivery Programs,August 2014,-104.56296,38.272324,PUEBLO COUNTY,MATCH
-108.804116,40.0804,559,"Meals on Wheels, Rangely District Hospital",511 S. White Ave.,Rangely,CO,81648,970.675.5011,Meal Delivery Programs,August 2014,-108.804116,40.0804,RIO BLANCO COUNTY,MATCH
-106.148253,37.577649,560,Tri County Senior Center,311 Washington St.,Monte Vista,CO,81144,719.852.5778,Meal Delivery Programs,August 2014,-106.148253,37.577649,RIO GRANDE COUNTY,MATCH
-105.050057,38.99137,561,Teller Senior Coalition,312 N. Center,Woodland Park,CO,80863,719.687.3330,Meal Delivery Programs,August 2014,-105.050057,38.99137,TELLER COUNTY,MATCH
-104.810356,40.090868,562,Meals on Wheels,1190 Denver Ave.,Fort Lupton,CO,80621,303.857.6460,Meal Delivery Programs,August 2014,-104.810356,40.090868,WELD COUNTY,MATCH
-104.71291,40.424196,563,Meals on Wheels,2131 9th St.,Greeley,CO,80631,970.353.9738,Meal Delivery Programs,August 2014,-104.71291,40.424196,WELD COUNTY,MATCH
-104.689083,40.402332,564,Meals on Wheels of Greeley County,708 22nd St.,Greeley,CO,80631,970.353.9738,Meal Delivery Programs,August 2014,-104.689083,40.402332,WELD COUNTY,MATCH
-104.940709,39.928174,565,"Thornton Self-Help Group, Good Shepherd United Methodist Church",3960 E. 128th Ave.,Thornton,CO,80241,303.438.1003,Multiple Sclerosis (MS) Support Groups,August 2014,-104.940709,39.928174,ADAMS COUNTY,MATCH
-104.709056,39.685931,566,"70/Four70 MS Men's Group, Murphy Creek Tavern Golf Course - Conference Room",1700 S. Old Tom Morris Rd.,Aurora,CO,80018,70four70@weplan.com,Multiple Sclerosis (MS) Support Groups,August 2014,-104.709056,39.685931,ARAPAHOE COUNTY,MATCH
-104.709029,39.6057,567,"70/Four70 Men's Group, McCabe's Bistro & Pub",6100 S. Main St.,Aurora,CO,80016,70four70@weplan.com,Multiple Sclerosis (MS) Support Groups,August 2014,-104.709029,39.6057,ARAPAHOE COUNTY,MATCH
-104.78171,39.653274,568,"Aurora Support Group, New Hope Community Church",17699 E. Hampden Ave.,Aurora,CO,80013,303.366.1111,Multiple Sclerosis (MS) Support Groups,August 2014,-104.78171,39.653274,ARAPAHOE COUNTY,MATCH
-104.933795,39.652901,569,"Downtown Denver Men's Support Group, Bethany Lutheran Church",4500 E. Hampden Ave.,Englewood,CO,80113,720.297.7538,Multiple Sclerosis (MS) Support Groups,August 2014,-104.933795,39.652901,ARAPAHOE COUNTY,MATCH
-104.940435,39.705293,570,"Young Professionals Support Group, Panera Bread",640 S. Colorado Blvd.,Glendale,CO,80224,720.261.1125,Multiple Sclerosis (MS) Support Groups,August 2014,-104.940435,39.705293,ARAPAHOE COUNTY,MATCH
-105.250469,40.040253,571,"Boulder Support Group, Calgary Bible Church",3245 Kalmia Ave.,Boulder,CO,80301,303.258.0383,Multiple Sclerosis (MS) Support Groups,August 2014,-105.250469,40.040253,BOULDER COUNTY,MATCH
-105.106563,40.002968,572,"Lafayette Coffee Support Group, Sister Carmen Community Center",655 Aspen Ridge Drive,Lafayette,CO,80026,970.494.5988,Multiple Sclerosis (MS) Support Groups,August 2014,-105.106563,40.002968,BOULDER COUNTY,MATCH
-105.102555,40.194739,573,Longmont Breakfast Social Perkins,2051 N. Main St.,Longmont,CO,80501,970.494.5988,Multiple Sclerosis (MS) Support Groups,August 2014,-105.102555,40.194739,BOULDER COUNTY,MATCH
-105.106652,40.170808,574,"Longmont Self-Help Group, Longmont Senior Center",910 Longs Peak Ave.,Longmont,CO,80501,970.494.5988,Multiple Sclerosis (MS) Support Groups,August 2014,-105.106652,40.170808,BOULDER COUNTY,MATCH
-105.066925,39.917515,575,Broomfield Community Center,180 Lamar St.,Broomfield,CO,80020,303.438.1003,Multiple Sclerosis (MS) Support Groups,August 2014,-105.066925,39.917515,BROOMFIELD COUNTY,MATCH
-104.987205,39.699626,576,"Caregiver Support Group, National MS Society","900 S. Broadway, 2nd Floor",Denver,CO,80209,303.698.7455,Multiple Sclerosis (MS) Support Groups,August 2014,-104.987205,39.699626,DENVER COUNTY,MATCH
-104.922497,39.771428,577,"Denver Park Hill Self-Help Group, Denver Police Department",3921 Holly St.,Denver,CO,80207,303.329.0619,Multiple Sclerosis (MS) Support Groups,August 2014,-104.922497,39.771428,DENVER COUNTY,MATCH
-105.022256,39.791233,578,"Rocky Mountain MS Caregiver Support Group, King Adult Day Enrichment Program",2841 W. 52nd Ave.,Denver,CO,80221,303.433.6887,Multiple Sclerosis (MS) Support Groups,August 2014,-105.022256,39.791233,DENVER COUNTY,MATCH
-105.022256,39.791233,579,King Adult Day Enrichment Program,2841 W. 52nd Ave.,Denver,CO,80221,303.433.6887,Multiple Sclerosis (MS) Support Groups,August 2014,-105.022256,39.791233,DENVER COUNTY,MATCH
-104.949893,39.546254,580,"Highlands Ranch Self-Help Group, St. Andrew United Methodist Church",3350 White Bay Dr.,Highlands Ranch,CO,80126,303.598.1534,Multiple Sclerosis (MS) Support Groups,August 2014,-104.949893,39.546254,DOUGLAS COUNTY,MATCH
-104.809129,39.539679,581,"Parker Pals Self-Help Group, Arapahoe Community College - Parker Campus",15653 Brookstone Dr.,Parker,CO,80134,720.842.0401,Multiple Sclerosis (MS) Support Groups,August 2014,-104.809129,39.539679,DOUGLAS COUNTY,MATCH
-104.791493,38.82868,582,"Carefiver Support Group, HealthSouth Rehabilitation Hospital",325 Parkside Dr.,Colorado Springs,CO,80910,719.630.2371,Multiple Sclerosis (MS) Support Groups,August 2014,-104.791493,38.82868,EL PASO COUNTY,MATCH
-104.738835,38.896742,583,"Caregivers Support Group, Rizuto's Ice Cream Shop",4785 Barnes Rd.,Colorado Springs,CO,80917,719.633.4603,Multiple Sclerosis (MS) Support Groups,August 2014,-104.738835,38.896742,EL PASO COUNTY,MATCH
-104.819233,38.842565,584,"Colorado Springs Support Group, National MS Society","611 N. Weber, Suite 101",Colorado Springs,CO,80903,719.634.2984,Multiple Sclerosis (MS) Support Groups,August 2014,-104.819233,38.842565,EL PASO COUNTY,MATCH
-104.75761,38.851522,585,"Men's Support Group, MS Alliance Office","1322 N. Academy Blvd., Suite 119",Colorado Springs,CO,80909,719.633.4603,Multiple Sclerosis (MS) Support Groups,August 2014,-104.75761,38.851522,EL PASO COUNTY,MATCH
-104.77542,38.912896,586,"Southern Colorado Men's Support & Social Group, East Library - East Conference Room II",5550 N. Union Blvd.,Colorado Springs,CO,80918,719.229.2204,Multiple Sclerosis (MS) Support Groups,August 2014,-104.77542,38.912896,EL PASO COUNTY,MATCH
-104.75761,38.851522,587,"Women's Support Group, MS Alliance Office","1322 N. Academy Blvd., Suite 119",Colorado Springs,CO,80909,719.633.4603,Multiple Sclerosis (MS) Support Groups,August 2014,-104.75761,38.851522,EL PASO COUNTY,MATCH
-104.864516,39.093801,588,"Tri-Lakes/Glen Eagle Support Group, Village Inn",315 Colorado 105,Monument,CO,80132,719.633.4603,Multiple Sclerosis (MS) Support Groups,August 2014,-104.864516,39.093801,EL PASO COUNTY,MATCH
-105.111798,38.388701,589,"MS Self-Assist & Social Group, Carl's Jr.",502 E. Main St.,Florence,CO,81226,719.671.9716,Multiple Sclerosis (MS) Support Groups,August 2014,-105.111798,38.388701,FREMONT COUNTY,MATCH
-105.079086,39.841616,590,"Arvada MS Self-Help Group, Spirit of Christ Church",7400 W. 80th Ave.,Arvada,CO,80003,720.234.3757,Multiple Sclerosis (MS) Support Groups,August 2014,-105.079086,39.841616,JEFFERSON COUNTY,MATCH
-105.0987,39.711154,591,"Lakewood Self-Help Group, Mile-Hi Church",9077 W. Alameda Ave.,Lakewood,CO,80226,951.751.6783,Multiple Sclerosis (MS) Support Groups,August 2014,-105.0987,39.711154,JEFFERSON COUNTY,MATCH
-106.293731,39.253105,592,"MS Friends Leadville, Leadville Library",1115 Harrison,Leadville,CO,80461,719.486.0031,Multiple Sclerosis (MS) Support Groups,August 2014,-106.293731,39.253105,LAKE COUNTY,MATCH
-105.116884,40.57489,593,"Ft. Collins Breakfast Social, The Farmer's Table",2140 W. Elizabeth St.,Fort Collins,CO,80521,970.494.5988,Multiple Sclerosis (MS) Support Groups,August 2014,-105.116884,40.57489,LARIMER COUNTY,MATCH
-105.096246,40.553606,594,"Ft. Collins Men with MS Group, Raintree",2555 S. Shields St.,Fort Collins,CO,80526,970.494.5988,Multiple Sclerosis (MS) Support Groups,August 2014,-105.096246,40.553606,LARIMER COUNTY,MATCH
-105.07337,40.59152,595,"Ft. Collins Self-Help Group, United Way",424 Pine St.,Fort Collins,CO,80524,970.494.5988,Multiple Sclerosis (MS) Support Groups,August 2014,-105.07337,40.59152,LARIMER COUNTY,MATCH
-105.096246,40.553606,596,"Ft. Collins Support Partners Support Group, The Taintree Athletic Club CafΘ",2555 S. Shields St.,Fort Collins,CO,80526,970.494.5988,Multiple Sclerosis (MS) Support Groups,August 2014,-105.096246,40.553606,LARIMER COUNTY,MATCH
-105.108272,40.40716,597,"Loveland Breakfast Social, Perkins",2222 W. Eisenhower Blvd.,Loveland,CO,80537,970.494.5988,Multiple Sclerosis (MS) Support Groups,August 2014,-105.108272,40.40716,LARIMER COUNTY,MATCH
-103.210281,40.624221,598,"Northeastern Colorado MS Support Group, Christ United Methodist Church",104 S. 4th St.,Sterling,CO,80751,970.494.5988,Multiple Sclerosis (MS) Support Groups,August 2014,-103.210281,40.624221,LOGAN COUNTY,MATCH
-108.571317,39.090755,599,"Grand Junction Breakfast Bunch, The Egg and I",120 W. Park Dr.,Grand Junction,CO,81501,970.773.6581,Multiple Sclerosis (MS) Support Groups,August 2014,-108.571317,39.090755,MESA COUNTY,MATCH
-108.552165,39.09559,600,"MS & Men, Artful Cup",3090 N. 12th,Grand Junction,CO,81506,757.831.7109,Multiple Sclerosis (MS) Support Groups,August 2014,-108.552165,39.09559,MESA COUNTY,MATCH
-108.587035,37.34981,601,"Cortez Self-Help Group, Cortez Health Department",106 W. North St.,Cortez,CO,81321,970.565.3056 ext.228,Multiple Sclerosis (MS) Support Groups,August 2014,-108.587035,37.34981,MONTEZUMA COUNTY,MATCH
-107.865416,38.455882,602,"Montrose MS Friends Social Group, Denny's",1515 Venture Way,Montrose,CO,81401,970.249.6498,Multiple Sclerosis (MS) Support Groups,August 2014,-107.865416,38.455882,MONTROSE COUNTY,MATCH
-107.037306,39.365862,603,"Roaring fork Valley MS Support Group, Basalt Library",14 Midland Ave.,Basalt,CO,81621,970.945.1095,Multiple Sclerosis (MS) Support Groups,August 2014,-107.037306,39.365862,PITKIN COUNTY,MATCH
-104.662466,38.226371,604,"Pueblo Support Group, Lamb Branch Library",2525 S. Pueblo Blvd.,Pueblo,CO,81005,719.633.4603,Multiple Sclerosis (MS) Support Groups,August 2014,-104.662466,38.226371,PUEBLO COUNTY,MATCH
-104.662536,38.238267,605,"Pueblo Lunch Support Group, Village Inn",1707 S. Pueblo Blvd.,Pueblo,CO,81004,719.634.2820,Multiple Sclerosis (MS) Support Groups,August 2014,-104.662536,38.238267,PUEBLO COUNTY,MATCH
-104.69107,40.417927,606,"Greeley Self-Help Group, Connections for Independent Living",1331 8th Ave.,Greeley,CO,80631,970.494.5988,Multiple Sclerosis (MS) Support Groups,August 2014,-104.69107,40.417927,WELD COUNTY,MATCH
-105.014156,39.609724,607,Colorado Center for the Blind,2233 W. Shepperd Ave.,Littleton,CO,80120,303.788.1130,Older Individuals Who Are Blind (OIB) Programs,August 2014,-105.014156,39.609724,ARAPAHOE COUNTY,MATCH
-105.230244,40.015788,608,Center for People with Disabilities,1675 Range St.,Boulder,CO,80301,303.442.8662,Older Individuals Who Are Blind (OIB) Programs,August 2014,-105.230244,40.015788,BOULDER COUNTY,MATCH
-104.823745,38.823599,609,The Independence Center,729 Tejon,Colorado Springs,CO,80903,719.471.8181,Older Individuals Who Are Blind (OIB) Programs,August 2014,-104.823745,38.823599,EL PASO COUNTY,CORRECTED
-107.869071,37.303683,610,Southwest Center for Independence,3473 Main Ave. #23,Durango,CO,81301,970.259.1672,Older Individuals Who Are Blind (OIB) Programs,August 2014,-107.869071,37.303683,LA PLATA COUNTY,MATCH
-105.059086,40.573648,611,Disabled Resource Services,"1017 Robertson, #B",Fort Collins,CO,80524,970.482.2700,Older Individuals Who Are Blind (OIB) Programs,August 2014,-105.059086,40.573648,LARIMER COUNTY,MATCH
-108.559999,39.073539,612,Center for Independence,740 Gunnison Ave,Grand Junction,CO,81501,970.241.0315,Older Individuals Who Are Blind (OIB) Programs,August 2014,-108.559999,39.073539,MESA COUNTY,MATCH
-104.627491,38.243987,613,Center for Disabilities,1304 Berkley Ave.,Pueblo,CO,81004,719.546.1271,Older Individuals Who Are Blind (OIB) Programs,August 2014,-104.627491,38.243987,PUEBLO COUNTY,MATCH
-104.69107,40.417927,614,Connections for Independent Living,1331 8th Ave.,Greeley,CO,80631,970.352.8682,Older Individuals Who Are Blind (OIB) Programs,August 2014,-104.69107,40.417927,WELD COUNTY,MATCH
-104.832163,39.663765,615,"Heather Gardens Clubhouse, Mountain View Room",2888 S. Heather Gardens Way,Aurora,CO,80014,303.755.2683,Parkinson's Disease Support Groups,August 2014,-104.832163,39.663765,ARAPAHOE COUNTY,MATCH
-104.924535,39.598745,616,Holly Creek Fellowship Hall,5500 E. Peakview Ave.,Centennial,CO,80121,720.266.5915,Parkinson's Disease Support Groups,August 2014,-104.924535,39.598745,ARAPAHOE COUNTY,MATCH
-104.933795,39.652901,617,"Bethany Lutheran Church, Room 315",4500 E. Hampden Ave.,Denver,CO,80113,hansenc21@hotmail.com,Parkinson's Disease Support Groups,August 2014,-104.933795,39.652901,ARAPAHOE COUNTY,MATCH
-104.933795,39.652901,618,"Bethany Lutheran Church,  (Deep Brain Stimulation), Room 315",4500 E. Hampden Ave.,Denver,CO,80113,303.972.0692,Parkinson's Disease Support Groups,August 2014,-104.933795,39.652901,ARAPAHOE COUNTY,MATCH
-104.974871,39.653917,619,"Englewood Meridian, 8th Floor",3455 S. Corona St.,Englewood,CO,80113,303.830.1839,Parkinson's Disease Support Groups,August 2014,-104.974871,39.653917,ARAPAHOE COUNTY,MATCH
-104.976831,39.654146,620,"MSA/PSP Care Partner Support Group, Johnson Adult Day Center (Caregiver ONLY)",3444 S. Emerson St.,Englewood,CO,80113,303.789.9900,Parkinson's Disease Support Groups,August 2014,-104.976831,39.654146,ARAPAHOE COUNTY,MATCH
-104.976831,39.654146,621,"Johnson Adult Day Center, (MSA/PSP/CBD)",3444 S. Emerson St.,Englewood,CO,80113,303.789.9900,Parkinson's Disease Support Groups,August 2014,-104.976831,39.654146,ARAPAHOE COUNTY,MATCH
-105.219217,39.993034,622,East Boulder Senior Center,5660 Sioux Dr.,Boulder,CO,80303,303.494.4822,Parkinson's Disease Support Groups,August 2014,-105.219217,39.993034,BOULDER COUNTY,MATCH
-105.263162,40.011139,623,"Homewatch Caregivers of Boulder (Caregiver ONLY), The Carillon at Boulder Creek",2525 Taft Dr.,Boulder,CO,80302,303.444.1133,Parkinson's Disease Support Groups,August 2014,-105.263162,40.011139,BOULDER COUNTY,MATCH
-105.083146,39.970534,624,"Exempla Good Samaritan Medical Center, Conference Room D (PD/DBS)",200 Exempla Circle,Lafayette,CO,80026,303.689.5214,Parkinson's Disease Support Groups,August 2014,-105.083146,39.970534,BOULDER COUNTY,MATCH
-105.106652,40.170808,625,Longmont Senior Center,910 Longs Peak Ave.,Longmont,CO,80501,303.678.7089,Parkinson's Disease Support Groups,August 2014,-105.106652,40.170808,BOULDER COUNTY,MATCH
-105.134772,40.183641,626,Longs Peak United Methodist Church,1421 Elmhurst Dr.,Longmont,CO,80503,303.678.7089,Parkinson's Disease Support Groups,August 2014,-105.134772,40.183641,BOULDER COUNTY,MATCH
-105.102555,40.194739,627,Perkins Restaurant (Caregiver ONLY),2051 Main St.,Longmont,CO,80501,303.678.7089,Parkinson's Disease Support Groups,August 2014,-105.102555,40.194739,BOULDER COUNTY,MATCH
-105.123533,39.989443,628,"Balfour Retirement Community, Singer Room",1855 Plaza Dr.,Louisville,CO,80027,303.926.3848,Parkinson's Disease Support Groups,August 2014,-105.123533,39.989443,BOULDER COUNTY,MATCH
-105.065147,39.920454,629,Broomfield Community Center,280 Spader Way,Broomfield,CO,0,303.466.0843,Parkinson's Disease Support Groups,August 2014,-105.065147,39.920454,BROOMFIELD COUNTY,CORRECTED
-105.065147,39.920454,630,Broomfield Community Center (Caregiver ONLY),280 Spader Way,Broomfield,CO,0,303.466.0843,Parkinson's Disease Support Groups,August 2014,-105.065147,39.920454,BROOMFIELD COUNTY,CORRECTED
-104.874615,39.760215,631,Central Park Recreation Center,9651 E. Martin Luther King Jr. Blvd.,Denver,CO,80238,720.298.5760,Parkinson's Disease Support Groups,August 2014,-104.874615,39.760215,DENVER COUNTY,MATCH
-104.959272,39.663711,632,"Christ Episcopal Church, Banes Hall, (L.E.A.P.)",2950 S. University Blvd.,Denver,CO,80210,303.590.5881,Parkinson's Disease Support Groups,August 2014,-104.959272,39.663711,DENVER COUNTY,MATCH
-104.959272,39.663711,633,"Christ Episcopal Church, Banes Hall, (Recently Diagnosed)",2950 S. University Blvd.,Denver,CO,80210,303.420.4945,Parkinson's Disease Support Groups,August 2014,-104.959272,39.663711,DENVER COUNTY,MATCH
-105.051455,39.780339,634,"Parkinson's Care Partner Support Group (Caregiver ONLY), Scheitler Recreation Center",5031 W. 46th Ave.,Denver,CO,80212,303.568.1163,Parkinson's Disease Support Groups,August 2014,-105.051455,39.780339,DENVER COUNTY,MATCH
-104.996167,39.547113,635,Highlands Ranch Library,9292 Ridgeline Blvd.,Highlands Ranch,CO,80129,303.795.0401,Parkinson's Disease Support Groups,August 2014,-104.996167,39.547113,DOUGLAS COUNTY,MATCH
-105.033598,39.55852,636,Wind Crest Community,3235 Mill Vista Rd.,Highlands Ranch,CO,80129,303.876.8245,Parkinson's Disease Support Groups,August 2014,-105.033598,39.55852,DOUGLAS COUNTY,MATCH
-106.593703,39.641687,637,Trinity Church,90 Lariat Loop,Edwards,CO,81632,970.328.8067,Parkinson's Disease Support Groups,August 2014,-106.593703,39.641687,EAGLE COUNTY,MATCH
-107.090822,39.392489,638,"Roaring Fork Valley Support Group, El Jebel Community Center",20 Eagle County Dr.,El Jebel,CO,81623,970.927.1141,Parkinson's Disease Support Groups,August 2014,-107.090822,39.392489,EAGLE COUNTY,CORRECTED
-104.712964,38.868879,639,"Eastside Caregivers (Caregiver ONLY), Care and Share Food Bank for Southern Colorado Building",2605 Preamble Pt.,Colorado Springs,CO,80915,joanfoutz09@q.com,Parkinson's Disease Support Groups,August 2014,-104.712964,38.868879,EL PASO COUNTY,MATCH
-104.819598,38.835665,640,First Presbyterian Church,105 N. Weber St.,Colorado Springs,CO,80903,719.495.1853,Parkinson's Disease Support Groups,August 2014,-104.819598,38.835665,EL PASO COUNTY,MATCH
-105.081145,39.820852,641,Community Recreation Center of Apex,6842 Wadsworth Blvd.,Arvada,CO,80003,720.291.5200,Parkinson's Disease Support Groups,August 2014,-105.081145,39.820852,JEFFERSON COUNTY,MATCH
-105.318391,39.633384,642,Evergreen Support Group,n/a,Evergreen,CO,0,303.674.7520,Parkinson's Disease Support Groups,August 2014,-105.318391,39.633384,JEFFERSON COUNTY,CORRECTED
-105.072633,39.706629,643,Atria Inn at Lakewood,555 South Pierce Street,Lakewood,CO,80226,303.408.3949,Parkinson's Disease Support Groups,August 2014,-105.072633,39.706629,JEFFERSON COUNTY,CORRECTED
-105.109701,39.618882,644,Morning Star Senior Living,5344 S.Kipling Pkwy,Littleton,CO,80127,303.238.0107,Parkinson's Disease Support Groups,August 2014,-105.109701,39.618882,JEFFERSON COUNTY,MATCH
-105.109701,39.618882,645,Morning Star Senior Living,5344 S. Kipling Parkway,Littleton,CO,80127,303.238.0107,Parkinson's Disease Support Groups,August 2014,-105.109701,39.618882,JEFFERSON COUNTY,MATCH
-105.109701,39.618882,646,Morning Star Senior Living,5344 S. Kipling Pkway,Littleton,CO,80127,303.238.0107,Parkinson's Disease Support Groups,August 2014,-105.109701,39.618882,JEFFERSON COUNTY,MATCH
-105.086047,39.861908,647,Covenant Village Retirement Community,"9153 Yarrow St., Evergreen Room",Westminster,CO,80021,kneu@westmont.edu,Parkinson's Disease Support Groups,August 2014,-105.086047,39.861908,JEFFERSON COUNTY,MATCH
-105.124814,39.761778,648,Applewood Baptist Church,11200 W. 32nd Ave.,Wheat Ridge,CO,80033,303.271.9628,Parkinson's Disease Support Groups,August 2014,-105.124814,39.761778,JEFFERSON COUNTY,MATCH
-107.861176,37.293552,649,First United Methodist Church,2917 Aspen Dr.,Durango,CO,81301,970.247.4213,Parkinson's Disease Support Groups,August 2014,-107.861176,37.293552,LA PLATA COUNTY,MATCH
-105.518867,40.377464,650,"US Bank Bldg., George Hix Room",353 E. Elkhorn Ave.,Estes Park,CO,80517,970.586.9633,Parkinson's Disease Support Groups,August 2014,-105.518867,40.377464,LARIMER COUNTY,MATCH
-105.09605,40.555634,651,Fort Collins Senior Center,1200 Raintree Dr.,Fort Collins,CO,80526,877.426.3855,Parkinson's Disease Support Groups,August 2014,-105.09605,40.555634,LARIMER COUNTY,MATCH
-105.09605,40.555634,652,Fort Collins Senior Center (Early Onset),1200 Raintree Dr.,Fort Collins,CO,80526,877.426.3855,Parkinson's Disease Support Groups,August 2014,-105.09605,40.555634,LARIMER COUNTY,MATCH
-104.971319,40.40553,653,Northern Colorado Rehabilitation Hospital (MSA/PSP/CBD),4401 Union St.,Loveland,CO,80534,970.532.2681,Parkinson's Disease Support Groups,August 2014,-104.971319,40.40553,LARIMER COUNTY,MATCH
-108.570707,39.0795,654,First Christian Church,1326 N. 1st St.,Grand Junction,CO,81501,970.201.6952,Parkinson's Disease Support Groups,August 2014,-108.570707,39.0795,MESA COUNTY,MATCH
-108.554368,37.350619,655,Trinity Lutheran Church,208 N. Dolores Rd.,Cortez,CO,81321,970.565.9508,Parkinson's Disease Support Groups,August 2014,-108.554368,37.350619,MONTEZUMA COUNTY,MATCH
-107.869425,38.480251,656,"Montrose Memorial Hospital, Acute Rehab Unit",800 S. 3rd St.,Montrose,CO,81401,970.252.2996,Parkinson's Disease Support Groups,August 2014,-107.869425,38.480251,MONTROSE COUNTY,MATCH
-103.641524,40.253054,657,Eben Ezer Lutheran Care Center,122 Hospital Rd.,Brush,CO,80723,970.842.2861 ext.251,Parkinson's Disease Support Groups,August 2014,-103.641524,40.253054,MORGAN COUNTY,MATCH
-104.65782,38.305406,658,YMCA Campus,3200 E. Spaulding Ave.,Pueblo,CO,81008,719.584.4677,Parkinson's Disease Support Groups,August 2014,-104.65782,38.305406,PUEBLO COUNTY,MATCH
-106.81875,40.472897,659,Caregiver Support Group,804 Mill Run Ct.,Steamboat Springs,CO,80487,970.879.0518,Parkinson's Disease Support Groups,August 2014,-106.81875,40.472897,ROUTT COUNTY,MATCH
-106.816757,40.46205,660,"Yampa Valley Medical Center, Conference Room",1024 Central Park Dr.,Steamboat Springs,CO,80487,970.875.1088,Parkinson's Disease Support Groups,August 2014,-106.816757,40.46205,ROUTT COUNTY,MATCH
-106.833775,40.486985,661,United Methodist Church,Oak & 8th St.,Steamboat Springs,CO,80487,970.875.1088,Parkinson's Disease Support Groups,August 2014,-106.833775,40.486985,ROUTT COUNTY,MATCH
-104.725242,40.39284,662,Hope Pool & Physical Therapy Center,2780 28th Ave.,Greeley,CO,80634,970.352.8796,Parkinson's Disease Support Groups,August 2014,-104.725242,40.39284,WELD COUNTY,MATCH
,,663,Young Onset Group,n/a,n/a,CO,0,tonia@denvercliffs.com,Parkinson's Disease Support Groups,August 2014,,,,NO LOCATION
-104.979482,39.850103,664,Vibra Hospital,8451 Pearl St.,Thornton,CO,80229,303.453.9552,Post-Polio Support Groups,August 2014,-104.979482,39.850103,ADAMS COUNTY,MATCH
-104.78171,39.653274,665,New Hope Community Church,17699 E. Hampden Ave.,Aurora,CO,80013,720.535.4913,Post-Polio Support Groups,August 2014,-104.78171,39.653274,ARAPAHOE COUNTY,MATCH
-108.064769,38.769291,666,Delta Christian Church Library,795 1600 Rd.,Delta,CO,81416,970.874.5448,Post-Polio Support Groups,August 2014,-108.064769,38.769291,DELTA COUNTY,MATCH
-104.751944,38.811656,667,Sand Creek Police Dept. Meeting Room,4125 Center Park Dr.,Colorado Springs,CO,80916,719.633.1497,Post-Polio Support Groups,August 2014,-104.751944,38.811656,EL PASO COUNTY,MATCH
-105.082929,39.710767,668,Atlanta Bread Company,7740 W. Alameda Ave.,Lakewood,CO,80226,303.689.7669,Post-Polio Support Groups,August 2014,-105.082929,39.710767,JEFFERSON COUNTY,MATCH
-105.073739,40.56331,669,Trinity Lutheran Church,301 E. Stuart,Fort Collins,CO,80525,970.219.1301,Post-Polio Support Groups,August 2014,-105.073739,40.56331,LARIMER COUNTY,MATCH
